time,CO2air,CO2top
1530,372.91826972938884,372.91809056383914
1531,372.91906410087716,372.91894729820217
1532,372.9195831744611,372.9195071325451
1533,372.9199223587741,372.91987296679537
1534,372.9201439992425,372.92011201151047
1535,372.92028882838054,372.92026820891004
1536,372.92038346604437,372.92037027733056
1537,372.92044530737206,372.9204369754508
1538,372.9204857164277,372.92048055350375
1539,372.9205121220526,372.9205090335634
1540,372.92052937678284,372.9205276425527
1541,372.9205406512108,372.9205398009808
1542,372.9205480198857,372.9205477499056
1543,373.2423476981184,373.1967044780329
1544,373.4440547540579,373.4142327507191
1545,373.57568187522503,373.55622217867335
1546,373.6615818538253,373.6488828689879
1547,373.71764013361707,373.7093524303104
1548,374.07491772788217,374.0240480622151
1549,374.29950772494345,374.2663205742634
1550,374.4458805944642,374.4242490822921
1551,374.54127990367124,374.5271843883433
1552,374.6034577250807,374.59427134413687
1553,374.64398268266814,374.6379958722078
1554,374.67039515219136,374.6664940418374
1555,374.68760977363956,374.6850676889451
1556,374.6988295365133,374.6971733559109
1557,374.70614213769267,374.70506320478086
1558,374.71090819926775,374.7102053644135
1559,374.71401449214204,374.7135569928796
1560,374.7160390642423,374.7157413269325
1561,374.7173585883552,374.7171650126408
1562,374.71821859522356,374.71809296197995
1563,374.7187791193171,374.7186977177688
1564,374.7191444427431,374.7190918947645
1565,374.7193825462767,374.71934877909905
1566,374.7195377423971,374.7195162317295
1567,375.1028899236563,375.0485850512206
1568,375.34248148896535,375.30710707380865
1569,375.1795853427251,375.20173308459056
1570,375.08166368021733,375.09612674341344
1571,375.0178646262096,375.0272891522453
1572,375.4228849296152,375.36578228475156
1573,375.67481433923734,375.6376288927966
1574,375.8386651793943,375.814481956687
1575,375.94523700933473,375.9295085294005
1576,376.0145532836076,376.00432299279873
1577,376.0596375881635,376.05298492989965
1578,376.0889611462164,376.08463640538696
1579,376.10803391620004,376.1052219991211
1580,376.1204391920879,376.118610985419
1581,376.12850776721643,376.1273194879085
1582,376.1337557050763,376.13298360826326
1583,376.1371690403894,376.13666769991926
1584,376.13938914434715,376.1390637714775
1585,376.1408331320103,376.1406222134102
1586,376.1417723206747,376.1416358561872
1587,376.1423831823586,376.14229514741976
1588,376.46030891477324,376.4153814022528
1589,376.6586615556621,376.6294518792912
1590,376.78750229291387,376.7685224533831
1591,376.87119280495773,376.8588659112958
1592,376.92555664500486,376.9175473771887
1593,376.9608695369514,376.95566869376495
1594,376.9838081084714,376.9804312225213
1595,377.44155378098714,377.3768093574639
1596,377.72697504964293,377.6849544941708
1597,378.2272328740276,378.1555173520319
1598,378.5430853278289,378.4966180375606
1599,379.06171366211726,378.98731197857677
1600,379.38905574702926,379.3409285590724
1601,379.60076001279964,379.5696273343635
1602,379.73767613705655,379.717544648004
1603,379.8262261871933,379.81320314414916
1604,379.8834943847705,379.8750733217737
1605,379.9205319807678,379.915088681279
1606,379.94448601246756,379.9409667805595
1607,379.95997799696,379.95770365672934
1608,379.96999733317915,379.9685279093636
1609,379.97647723315555,379.9755285573585
1610,379.98066808133063,379.9800559658617
1611,380.3582770567082,380.30505840896274
1612,380.5924937594719,380.55811418138654
1613,381.1796537575521,381.0961352945293
1614,381.54694880124924,381.49306871630057
1615,381.7836905235286,381.7489595695432
1616,381.93628886133473,381.9139001225204
1617,382.0346500340498,382.0202182273148
1618,382.0980508763405,382.08875301790516
1619,382.1389181309473,382.13292701760463
1620,382.1652602739675,382.1614006157517
1621,382.18223987061805,382.17975388022995
1622,382.1931844256461,382.19158495613823
1623,381.579979902147,381.6663116137803
1624,381.1996124326485,381.2554414039474
1625,380.9538115617642,380.9898983165163
1626,380.7949678121603,380.81828581401516
1627,380.69231647882236,380.70738835535724
1628,380.62597949567044,380.6357237129012
1629,381.1438029725227,381.071239685919
1630,381.9599252172401,381.8432760997522
1631,382.47228923101426,382.3971681331795
1632,382.80194443655364,382.75358215298803
1633,382.3959236366911,382.4518226659657
1634,382.14986885199346,382.1860044045337
1635,381.9911586781778,382.0144646303999
1636,381.5784365568472,381.6372061935473
1637,381.56839723807116,381.5713649481764
1638,381.5555539510953,381.5574463565316
1639,381.5472623798542,381.5484858651717
1640,381.2311120417438,381.2756934540454
1641,381.0348281383283,381.06366876679243
1642,380.90802057723454,380.9266587636486
1643,380.8260936628933,380.8381412929331
1644,380.7731634858479,380.78094882402223
1645,380.7389665568453,380.743998583437
1646,380.716872834986,380.7201255657122
1647,380.7025985985826,380.7047019576115
1648,380.6933764558406,380.6947367984767
1649,381.0612047984673,381.00941471917037
1650,382.0339935472605,381.89572181276435
1651,383.3196607686147,383.1352599094038
1652,384.43369129655457,384.27227384169066
1653,385.13927344729115,385.03590307560967
1654,385.2856989512119,385.2624035155035
1655,385.3874344588302,385.3725266589001
1656,385.4526801340619,385.4431224840138
1657,385.1889334155582,385.2257945197638
1658,385.0274163702244,385.05112477759064
1659,385.22965601009247,385.20183924740115
1660,385.6568894413932,385.59609967941583
1661,385.9226771683227,385.88371702499813
1662,385.48289890616286,385.54376611544666
1663,385.3384371869723,385.36037047090747
1664,385.2426028566857,385.25667238656865
1665,385.18109715776103,385.19013042177585
1666,384.529121713012,384.62120270368314
1667,383.5101684600137,383.65628743008244
1668,383.177295160819,383.22807675127467
1669,382.95494178852226,382.9876321684308
1670,382.8116846600399,382.8327477329173
1671,382.71939069724516,382.73296285221875
1672,382.659929785805,382.66867745967556
1673,382.3122392589844,382.3615208139557
1674,382.0958974312734,382.12772131863204
1675,381.6460852832747,381.7104126325634
1676,381.4878187548431,381.5118565816854
1677,382.00329041634603,381.9312566450539
1678,382.3192719234745,382.2728230689104
1679,382.5227282402205,382.4928182393948
1680,382.65373812345393,382.6344823586223
1681,382.1192315488512,382.19417417090904
1682,381.8521221012878,381.89180647214425
1683,381.98836942448116,381.9702016983568
1684,382.0682234677166,382.05648241746894
1685,381.18833391096445,381.31235803164736
1686,380.6429356944266,380.72329965134236
1687,380.2900387403857,380.34204682254386
1688,380.0616872288951,380.0953390199852
1689,379.91392476608956,379.9357035354476
1690,379.19172490278453,379.29449926931255
1691,378.7393302713953,378.80608191774394
1692,378.4458542469243,378.4891564466678
1693,378.2554613320519,378.2835570973373
1694,378.4468552502088,378.4205277834676
1695,378.56275621372276,378.5456673089599
1696,378.6378438463907,378.62677687550223
1697,378.37190665566305,378.4092447098353
1698,378.20748228936696,378.2317361963021
1699,378.1008179299839,378.1165536272789
1700,378.03161965677793,378.04183008863026
1701,377.9867276309923,377.99335264974087
1702,377.9576040924199,377.9619026959869
1703,377.9387102150102,377.94149994756214
1704,377.92645285202894,377.92826387284447
1705,377.9185009617901,377.9196767782596
1706,377.9133421781265,377.9141060126774
1707,377.90999541690877,377.9104921116321
1708,377.90782424732083,377.9081474185833
1709,377.5907979023157,377.6356840571879
1710,377.3929917206897,377.42218465054486
1711,377.26450685227564,377.28346923954985
1712,377.24431084607426,377.2476738103129
1713,377.22956633396245,377.2317445349392
1714,377.219989766406,377.221405715219
1715,377.2137707105283,377.21469089477444
1716,377.2097319058953,377.2103304848063
1717,377.20710906696917,377.20749865006997
1718,377.2054057462426,377.20565966074395
1719,377.2042995894693,377.204465362237
1720,377.20358123128386,377.20368977711183
1721,377.20311471779144,377.20318610641067
1722,377.20281175927903,377.2028590033172
1723,377.2026150095315,377.20264658805587
1724,376.8859379130843,376.93079223872087
1725,376.6881743920266,376.7173740860947
1726,376.55958444444144,376.57857063805005
1727,376.4759682600081,376.4883158980263
1728,376.42159691422574,376.4296267201377
1729,376.38624181510085,376.39146441201075
1730,376.3632522161607,376.3666486488765
1731,376.3483031404424,376.3505124102355
1732,376.0208901690958,376.06735351047905
1733,375.49752519455865,375.57296977691726
1734,375.16454158925865,375.2137502530898
1735,374.947465309107,374.9795433525738
1736,374.8059468195611,374.8268616917749
1737,374.7136874773162,374.7273229101855
1738,374.9730446035908,374.93665938721773
1739,375.1336762547724,375.1099520582813
1740,375.2382553549232,375.22280937072594
1741,375.30634560481184,375.2962894949453
1742,375.3506783867353,375.3441315623382
1743,375.37954291307324,375.37528132924416
1744,375.39833633535187,375.3955622627121
1745,375.410572510497,375.4087669378963
1746,375.41853932947396,375.4173644433455
1747,375.42372646911986,375.42296190156327
1748,375.4271037072175,375.4266066351503
1749,375.4293026104043,375.4289795671932
1750,375.4307342875739,375.43052457121905
1751,375.431666439694,375.43153046439693
1752,375.43227334805067,375.43218541851223
1753,375.43266850022616,375.43261185595253
1754,375.43292578092115,375.4328894878024
1755,375.43309329198644,375.43307025625734
1756,375.4332023562646,375.4331879535662
1757,375.4332733669899,375.4332645830124
1758,375.43331960006327,375.4333144729141
1759,375.4333497025935,375.43334696007366
1760,375.4333693022441,375.43336811090893
1761,375.43338206224246,375.4333818794821
1762,375.43339037106807,375.43339084719094
1763,375.43339578099466,375.43339668527847
1764,375.4333993027735,375.4334004852488
1765,375.4334015962483,375.43340296089013
1766,375.433403089587,375.43340457229783
1767,375.4334040613056,375.4334056204217
1768,375.1145181123168,375.1597126828265
1769,374.91484636988025,374.94434554882764
1770,374.78468143093176,374.8039149292589
1771,374.69982407163747,374.7123611062921
1772,374.64450291383866,374.65267732721713
1773,374.6084377582225,374.61376733793884
1774,374.58492592213224,374.58840088549147
1775,374.24956882917496,374.29721722064795
1776,374.0389098633773,374.0700489672431
1777,373.5804950343908,373.64635903789707
1778,373.2891451554505,373.3322312183705
1779,373.0987235083646,373.12688763970624
1780,372.9742631689065,372.9926716886055
1781,372.89291498004945,372.90494824940737
1782,372.83974553084875,372.8476101117108
1783,372.80499342929323,372.81013449702397
1784,372.459884989144,372.50901708087673
1785,372.2423472520862,372.27453780932524
1786,372.09998655980985,372.1210538250842
1787,372.0068188347078,372.0206064529532
1788,371.94584554154807,371.9548673843475
1789,371.9059412391649,371.9118473347852
1790,371.879826282675,371.8836910064256
1791,371.8627352500413,371.86526491908234
1792,371.8515500919517,371.85320581057266
1793,371.84422998246595,371.8453137447818
1794,371.839439341424,371.8401488520819
1795,371.8363041239348,371.8367686426573
1796,371.83425228775707,371.83455644440187
1797,371.8329094593905,371.8331087117536
1798,371.83203065312733,371.83216122392673
1799,371.83145551758196,371.8315411586423
1800,371.83107912285374,371.8311353466021
1801,371.8308327906528,371.830869770622
1802,371.83067157913746,371.830695958883
1803,371.83056607404995,371.8305822101679
1804,371.83049702695985,371.83050776872545
1805,371.8304518392758,371.8304590503089
1806,371.8304222645337,371.8304271637427
1807,371.8304029104295,371.8304062980908
1808,371.8303902453704,371.8303926444036
1809,371.8303819540439,371.83038370287164
1810,371.8303765362355,371.83037786229534
1811,371.8950537336249,371.8858705583801
1812,372.25879946939045,372.20692805851
1813,372.4881462187849,372.45421845057786
1814,372.638004839348,372.61583135689085
1815,372.7359277578479,372.7214389906878
1816,372.79991443463507,372.7904480241962
1817,372.8417260324419,372.83554058228975
1818,372.86904739708507,372.8650058575967
1819,372.8869002907016,372.8842594289808
1820,372.8985660614209,372.89684053877596
1821,372.906188920387,372.9050616728043
1822,372.91117003238145,372.91043345459747
1823,372.9144248387922,372.91394393814454
1824,372.9165516859712,372.9162377249009
1825,372.9179414519192,372.9177366141614
1826,372.918849588214,372.9187160191549
1827,372.91944300018656,372.9193560083542
1828,372.9198307611907,372.9197741918727
1829,372.9200841394547,372.92004746645375
1830,372.92024970939485,372.9202260318993
1831,372.9203578991519,372.92034270559003
1832,372.92042859369036,372.92041894451006
1833,372.9204747901712,372.9204687684581
1834,372.9205049755372,372.92050131959445
1835,372.92052470060025,372.92052259385224
1836,372.9205375904914,372.92053649548217
1837,372.920546013299,372.9205455790642
1838,372.92055151601426,372.9205515120771
1839,373.2423485112306,373.196717694364
1840,373.44405556143636,373.4142444493425
1841,373.57568290582066,373.5562303545748
1842,373.6615828520647,373.64888855246716
1843,373.7176407554299,373.70935836219405
1844,373.43311599054715,373.4732567088975
1845,373.2554780749257,373.281738281207
1846,373.1394086278791,373.15656677407515
1847,373.0635644491076,373.0747754814113
1848,373.0140049383396,373.0213309145263
1849,372.9816211029282,372.986407154673
1850,372.9604601330407,372.96358778946365
1851,372.94663280933065,372.948676810833
1852,372.93759759067336,372.93893313799737
1853,372.93169361547547,372.9325665141216
1854,372.92783573716537,372.9284064516182
1855,372.92531488031256,372.9256880541724
1856,372.9236676518228,372.92391184229075
1857,372.92259130893086,372.92275112347545
1858,372.9218879859502,372.92199268688955
1859,372.5992244422132,372.6449757418865
1860,372.3964174318723,372.42637354311955
1861,372.26372976559685,372.28333298831006
1862,372.1769167705605,372.18973826088654
1863,372.1201161300639,372.12850884093547
1864,372.08295369524643,372.088444048974
1865,372.05863910314724,372.062231497149
1866,372.0427308118409,372.0450803670955
1867,372.03232232987125,372.03385923049666
1868,372.0255122636009,372.0265180143045
1869,372.0210566670723,372.02171460749673
1870,372.01814144887,372.01857215772463
1871,372.0162341140305,372.01651613972143
1872,372.014986221839,372.01517089104794
1873,372.33714528622636,372.2915729555348
1874,372.53934751320537,372.50953725377224
1875,372.67146531431723,372.6519937097592
1876,372.75779612392074,372.7450697470737
1877,372.8142063020346,372.8058915711889
1878,372.9154733789728,372.90093412494457
1879,372.9799712996178,372.97046813951255
1880,373.02210367010275,373.01589929121496
1881,373.04962710468976,373.04557797939214
1882,373.8386894244245,373.72725951622436
1883,374.6526834549401,374.5350159415862
1884,375.6837734251846,375.5354329933135
1885,376.02224594131036,375.9706343815863
1886,376.25036800242367,376.21684284908406
1887,375.44462313398986,375.55744884621436
1888,374.9434336102787,375.01711716925763
1889,374.6164639516065,374.6645534815121
1890,374.40314665774673,374.4345352392768
1891,374.71184373946744,374.669182933496
1892,374.9014052169883,374.8735700382809
1893,374.705443864893,374.73233967216834
1894,374.5858526558693,374.6034130386995
1895,374.5078738240786,374.5193330571605
1896,374.45702736696654,374.464500083991
1897,374.4238719804549,374.42874303266206
1898,374.4022518641033,374.4054288745051
1899,374.38815418094117,374.3902249900874
1900,374.378961230621,374.38031235170854
1901,374.3729667378996,374.373849159261
1902,374.36905805595444,374.3696338056635
1903,374.3665092796615,374.36688522948833
1904,374.36484729712123,374.3650930059888
1905,374.49175613211577,374.47387553405963
1906,374.57118741170973,374.55952192779324
1907,374.30302582392244,374.34051457724684
1908,374.1362285872556,374.1607199964533
1909,374.02738554004725,374.04337265111855
1910,373.9563589179676,373.96678468428263
1911,374.422536366669,374.35711609566914
1912,374.71299150516484,374.6703948494824
1913,374.9021483005898,374.87438400696215
1914,375.0253291513746,375.00724708125415
1915,375.10554753661506,375.0937797932191
1916,375.15779006423884,375.1501223503685
1917,375.1918112273327,375.186818773718
1918,375.2139670371874,375.2107157853982
1919,374.9092706501451,374.9521099410166
1920,374.71875834609693,374.74673896673113
1921,374.59453985448033,374.61277760572546
1922,374.51353807378365,374.5254413923163
1923,374.4607211723639,374.4684807104692
1924,374.4262801942261,374.4313408730677
1925,374.4038223866794,374.4071215939504
1926,374.3891780219531,374.39133036302655
1927,374.379628903308,374.38103321259933
1928,374.37340227417184,374.374318194621
1929,374.369342019083,374.36993971762087
1930,374.046424284607,374.092005433074
1931,373.8438005520281,373.8735929136207
1932,373.7115106094697,373.730961089719
1933,373.625136406111,373.6378362322452
1934,373.56874184026486,373.5770311249159
1935,373.53192055130046,373.53733354873805
1936,373.5078794184095,373.51141523425616
1937,373.4921829442256,373.49449104892574
1938,373.48193429855644,373.48344230337614
1939,373.4752429333748,373.4762278751861
1940,373.4708740610858,373.4715173758499
1941,373.4680215381282,373.46844194594536
1942,373.4661590863363,373.4664339676527
1943,373.464943069729,373.46512291890554
1944,373.4641491197298,373.46426690097496
1945,373.46363073767844,373.4637079881726
1946,373.4632922762875,373.4633430594843
1947,373.46307129328943,373.4631047833327
1948,373.4629270031612,373.4629492217112
1949,373.46283280365276,373.4628476499521
1950,373.46277129091544,373.46278132668886
1951,373.46273113010085,373.46273802484757
1952,372.819348113978,372.91028505079134
1953,372.414711359327,372.47430776077965
1954,372.1498487648872,372.1888607706405
1955,371.9764685507866,372.00201736177263
1956,371.86297600796456,371.87969749440435
1957,371.7886825294259,371.7996344551142
1958,371.740051088516,371.747218508652
1959,371.7082162449846,371.7129107354617
1960,372.0107824395525,371.96810751872977
1961,372.2002756566482,372.17233934789977
1962,372.3241530663647,372.30588466241176
1963,372.40513888084206,372.39319483241945
1964,372.4580842489879,372.4502766046479
1965,372.492698200536,372.48759363772
1966,372.5153275165714,372.5119902856372
1967,372.53012175069716,372.5279398444687
1968,372.5397936509138,372.53836731731553
1969,372.54611678441813,372.54518454607825
1970,372.5502506437817,372.54964131853274
1971,372.5529531986971,372.55255512791507
1972,372.5547200481862,372.55446000539735
1973,372.5558751519194,372.5557053482965
1974,372.55663031471335,372.5565195427135
1975,372.23443996899573,372.2801114630214
1976,372.03184300775996,372.06177828665574
1977,371.89922709303914,371.9188285364231
1978,371.8124159221202,371.82524859276845
1979,371.75558844636475,371.76398904658544
1980,371.3945908052129,371.4460548435217
1981,371.1014513790002,371.1444330006637
1982,370.91093997226164,370.9391316391715
1983,370.7860383215323,370.80451665083484
1984,370.70414896080473,370.7162617451648
1985,370.9752459954606,370.9371191122812
1986,371.14438570391513,371.1193836363767
1987,371.2551280641953,371.23876025265
1988,371.3276406276925,371.3169225039109
1989,371.375120354908,371.36810186049104
1990,371.40620915870386,371.4016129133103
1991,371.4265653339718,371.42355649531834
1992,371.43989430763503,371.4379239802917
1993,371.4486218126264,371.44733183583173
1994,371.4543364315198,371.45349185964477
1995,371.45807825281685,371.4575253495688
1996,371.46052831962567,371.4601664788099
1997,371.4621325890461,371.46189577600535
1998,371.3983894076056,371.4074295289323
1999,371.29349016864995,371.3086209002577
2000,371.1615856682244,371.1807131915267
2001,371.0768241946151,371.0893638791994
2002,371.0212818053858,371.02950051795176
2003,370.9848857923132,370.99027106359375
2004,370.96103576430824,370.9645651089232
2005,370.88047633886305,370.8920090918112
2006,370.5043724311725,370.558109007485
2007,369.9402046799333,370.02181067989613
2008,369.25124376951777,369.35139173734103
2009,368.7736026590186,368.844180734817
2010,368.4601253078388,368.5065787838168
2011,368.2538337979135,368.2844038695465
2012,368.11807728372554,368.13819842759835
2013,368.02873920090246,368.0419817157333
2014,367.96994780908824,367.9786624509067
2015,367.9312583125456,367.9369937658739
2016,367.90579760846157,367.9095720044123
